市町村コード,都道府県名,市町村名,地域,年度,区分,施設名,利用者数（人）,補足,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2010(平成22）,グラウンド・ゴルフ場,西仙北緑地運動広場,"4,062",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2011(平成23）,グラウンド・ゴルフ場,西仙北緑地運動広場,"4,254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2012(平成24）,グラウンド・ゴルフ場,西仙北緑地運動広場,"3,881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2013(平成25）,グラウンド・ゴルフ場,西仙北緑地運動広場,"3,416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2014(平成26）,グラウンド・ゴルフ場,西仙北緑地運動広場,"3,013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2015(平成27）,グラウンド・ゴルフ場,西仙北緑地運動広場,"3,092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2016(平成28）,グラウンド・ゴルフ場,西仙北緑地運動広場,"2,587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2017(平成29）,グラウンド・ゴルフ場,西仙北緑地運動広場,"2,416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2018(平成30）,グラウンド・ゴルフ場,西仙北緑地運動広場,"2,314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2019(令和1）,グラウンド・ゴルフ場,西仙北緑地運動広場,"2,523",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2006(平成18）,武道館,西仙北スポーツセンター武道館,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2007(平成19）,武道館,西仙北スポーツセンター武道館,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2008(平成20）,武道館,西仙北スポーツセンター武道館,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2009(平成21）,武道館,西仙北スポーツセンター武道館,"2,377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2010(平成22）,武道館,西仙北スポーツセンター武道館,"1,465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2011(平成23）,武道館,西仙北スポーツセンター武道館,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,西仙北地域,2012(平成24）,武道館,西仙北スポーツセンター武道館,134,H24年度解体・廃止,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2006(平成18）,野球場,八乙女球場,"3,616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2007(平成19）,野球場,八乙女球場,"2,775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2008(平成20）,野球場,八乙女球場,"4,375",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2009(平成21）,野球場,八乙女球場,"6,007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2010(平成22）,野球場,八乙女球場,"5,809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2011(平成23）,野球場,八乙女球場,"5,216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2012(平成24）,野球場,八乙女球場,"5,494",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2013(平成25）,野球場,八乙女球場,"7,426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2014(平成26）,野球場,八乙女球場,"6,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2015(平成27）,野球場,八乙女球場,"7,376",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2016(平成28）,野球場,八乙女球場,"9,569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2017(平成29）,野球場,八乙女球場,"6,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2018(平成30）,野球場,八乙女球場,"6,228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2019(令和1）,野球場,八乙女球場,"7,534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2006(平成18）,野球場,鶯野運動場,"2,727",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2007(平成19）,野球場,鶯野運動場,"2,710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2008(平成20）,野球場,鶯野運動場,"2,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2009(平成21）,野球場,鶯野運動場,"2,616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2010(平成22）,野球場,鶯野運動場,"2,234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2011(平成23）,野球場,鶯野運動場,"2,110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2012(平成24）,野球場,鶯野運動場,"1,957",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2013(平成25）,野球場,鶯野運動場,"2,738",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2014(平成26）,野球場,鶯野運動場,"2,554",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2015(平成27）,野球場,鶯野運動場,"2,889",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2016(平成28）,野球場,鶯野運動場,"2,597",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2017(平成29）,野球場,鶯野運動場,"3,014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2018(平成30）,野球場,鶯野運動場,"3,367",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2019(令和1）,野球場,鶯野運動場,"3,231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2006(平成18）,体育館,中仙農業者トレーニングセンター,"10,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2007(平成19）,体育館,中仙農業者トレーニングセンター,"7,454",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2008(平成20）,体育館,中仙農業者トレーニングセンター,"6,998",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2009(平成21）,体育館,中仙農業者トレーニングセンター,"8,644",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2010(平成22）,体育館,中仙農業者トレーニングセンター,"11,370",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2011(平成23）,体育館,中仙農業者トレーニングセンター,"10,270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2012(平成24）,体育館,中仙農業者トレーニングセンター,"7,304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2013(平成25）,体育館,中仙農業者トレーニングセンター,"7,511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2014(平成26）,体育館,中仙農業者トレーニングセンター,"8,015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2015(平成27）,体育館,中仙農業者トレーニングセンター,"7,666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2016(平成28）,体育館,中仙農業者トレーニングセンター,"8,102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2017(平成29）,体育館,中仙農業者トレーニングセンター,"8,662",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2018(平成30）,体育館,中仙農業者トレーニングセンター,"8,563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2019(令和1）,体育館,中仙農業者トレーニングセンター,"7,296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2006(平成18）,体育館,サン・ビレッジ中仙,"19,165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2007(平成19）,体育館,サン・ビレッジ中仙,"21,066",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2008(平成20）,体育館,サン・ビレッジ中仙,"15,760",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2009(平成21）,体育館,サン・ビレッジ中仙,"18,291",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2010(平成22）,体育館,サン・ビレッジ中仙,"22,086",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2011(平成23）,体育館,サン・ビレッジ中仙,"20,815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2012(平成24）,体育館,サン・ビレッジ中仙,"19,704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2013(平成25）,体育館,サン・ビレッジ中仙,"22,576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2014(平成26）,体育館,サン・ビレッジ中仙,"18,994",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2015(平成27）,体育館,サン・ビレッジ中仙,"20,802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2016(平成28）,体育館,サン・ビレッジ中仙,"17,943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2017(平成29）,体育館,サン・ビレッジ中仙,"17,112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2018(平成30）,体育館,サン・ビレッジ中仙,"18,211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2019(令和1）,体育館,サン・ビレッジ中仙,"13,559",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2006(平成18）,テニスコート,八乙女公園テニスコート,"2,255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2007(平成19）,テニスコート,八乙女公園テニスコート,"2,741",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2008(平成20）,テニスコート,八乙女公園テニスコート,"2,791",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2009(平成21）,テニスコート,八乙女公園テニスコート,"3,885",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2010(平成22）,テニスコート,八乙女公園テニスコート,"3,268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2011(平成23）,テニスコート,八乙女公園テニスコート,"3,165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2012(平成24）,テニスコート,八乙女公園テニスコート,"3,238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2013(平成25）,テニスコート,八乙女公園テニスコート,"5,095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2014(平成26）,テニスコート,八乙女公園テニスコート,"5,283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2015(平成27）,テニスコート,八乙女公園テニスコート,"5,854",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2016(平成28）,テニスコート,八乙女公園テニスコート,"5,794",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2017(平成29）,テニスコート,八乙女公園テニスコート,"6,451",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2018(平成30）,テニスコート,八乙女公園テニスコート,"6,858",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2019(令和1）,テニスコート,八乙女公園テニスコート,"5,993",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2006(平成18）,トレーニングルーム,ドンパルトレーニングルーム,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2007(平成19）,トレーニングルーム,ドンパルトレーニングルーム,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2008(平成20）,トレーニングルーム,ドンパルトレーニングルーム,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2009(平成21）,トレーニングルーム,ドンパルトレーニングルーム,"6,604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2010(平成22）,トレーニングルーム,ドンパルトレーニングルーム,"3,178",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2011(平成23）,トレーニングルーム,ドンパルトレーニングルーム,"6,228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2012(平成24）,トレーニングルーム,ドンパルトレーニングルーム,"6,350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2013(平成25）,トレーニングルーム,ドンパルトレーニングルーム,"7,053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2014(平成26）,トレーニングルーム,ドンパルトレーニングルーム,"7,815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2015(平成27）,トレーニングルーム,ドンパルトレーニングルーム,"9,033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2016(平成28）,トレーニングルーム,ドンパルトレーニングルーム,"9,191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2017(平成29）,トレーニングルーム,ドンパルトレーニングルーム,"8,102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2018(平成30）,トレーニングルーム,ドンパルトレーニングルーム,"8,338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,中仙地域,2019(令和1）,トレーニングルーム,ドンパルトレーニングルーム,"7,090",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2006(平成18）,野球場,サン・スポーツランド協和野球場,"7,446",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2007(平成19）,野球場,サン・スポーツランド協和野球場,"4,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2008(平成20）,野球場,サン・スポーツランド協和野球場,"12,116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2009(平成21）,野球場,サン・スポーツランド協和野球場,"8,639",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2010(平成22）,野球場,サン・スポーツランド協和野球場,"3,245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2011(平成23）,野球場,サン・スポーツランド協和野球場,"3,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2012(平成24）,野球場,サン・スポーツランド協和野球場,"4,609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2013(平成25）,野球場,サン・スポーツランド協和野球場,"8,509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2014(平成26）,野球場,サン・スポーツランド協和野球場,"8,864",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2015(平成27）,野球場,サン・スポーツランド協和野球場,"7,855",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2016(平成28）,野球場,サン・スポーツランド協和野球場,"6,307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2017(平成29）,野球場,サン・スポーツランド協和野球場,"7,030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2018(平成30）,野球場,サン・スポーツランド協和野球場,"6,295",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2019(令和1）,野球場,サン・スポーツランド協和野球場,"23,378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2006(平成18）,野球場,協和中淀川緑地広場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2007(平成19）,野球場,協和中淀川緑地広場,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2008(平成20）,野球場,協和中淀川緑地広場,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2009(平成21）,野球場,協和中淀川緑地広場,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2010(平成22）,野球場,協和中淀川緑地広場,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2011(平成23）,野球場,協和中淀川緑地広場,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2012(平成24）,野球場,協和中淀川緑地広場,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2013(平成25）,野球場,協和中淀川緑地広場,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2014(平成26）,野球場,協和中淀川緑地広場,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2015(平成27）,野球場,協和中淀川緑地広場,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2016(平成28）,野球場,協和中淀川緑地広場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2017(平成29）,野球場,協和中淀川緑地広場,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2018(平成30）,野球場,協和中淀川緑地広場,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2019(令和1）,野球場,協和中淀川緑地広場,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2006(平成18）,体育館,サン・スポーツランド協和体育館,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2007(平成19）,体育館,サン・スポーツランド協和体育館,"17,041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2008(平成20）,体育館,サン・スポーツランド協和体育館,"18,891",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2009(平成21）,体育館,サン・スポーツランド協和体育館,"21,801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2010(平成22）,体育館,サン・スポーツランド協和体育館,"19,427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2011(平成23）,体育館,サン・スポーツランド協和体育館,"25,806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2012(平成24）,体育館,サン・スポーツランド協和体育館,"25,381",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2013(平成25）,体育館,サン・スポーツランド協和体育館,"25,993",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2014(平成26）,体育館,サン・スポーツランド協和体育館,"20,669",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2015(平成27）,体育館,サン・スポーツランド協和体育館,"23,349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2016(平成28）,体育館,サン・スポーツランド協和体育館,"24,412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2017(平成29）,体育館,サン・スポーツランド協和体育館,"19,853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,協和地域,2018(平成30）,体育館,サン・スポーツランド協和体育館,"16,578",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
