市町村コード,都道府県名,市町村名,地域,年度,区分,施設名,利用者数（人）,補足
052124,秋田県,大仙市,南外地域,2009(平成21）,テニスコート,南外テニスコート,"2,303",
052124,秋田県,大仙市,南外地域,2010(平成22）,テニスコート,南外テニスコート,"2,646",
052124,秋田県,大仙市,南外地域,2011(平成23）,テニスコート,南外テニスコート,"2,073",
052124,秋田県,大仙市,南外地域,2012(平成24）,テニスコート,南外テニスコート,"2,237",
052124,秋田県,大仙市,南外地域,2013(平成25）,テニスコート,南外テニスコート,"2,444",
052124,秋田県,大仙市,南外地域,2014(平成26）,テニスコート,南外テニスコート,"3,455",
052124,秋田県,大仙市,南外地域,2015(平成27）,テニスコート,南外テニスコート,"4,414",
052124,秋田県,大仙市,南外地域,2016(平成28）,テニスコート,南外テニスコート,"4,183",
052124,秋田県,大仙市,南外地域,2017(平成29）,テニスコート,南外テニスコート,"3,076",
052124,秋田県,大仙市,南外地域,2018(平成30）,テニスコート,南外テニスコート,"3,471",
052124,秋田県,大仙市,南外地域,2019(令和1）,テニスコート,南外テニスコート,"2,830",
052124,秋田県,大仙市,南外地域,2020(令和2）,テニスコート,南外テニスコート,"3,381",
052124,秋田県,大仙市,南外地域,2021(令和3）,テニスコート,南外テニスコート,"3,271",
052124,秋田県,大仙市,南外地域,2006(平成18）,グラウンド・ゴルフ場,南外ふれあいパーク,-,データなし
052124,秋田県,大仙市,南外地域,2007(平成19）,グラウンド・ゴルフ場,南外ふれあいパーク,-,データなし
052124,秋田県,大仙市,南外地域,2008(平成20）,グラウンド・ゴルフ場,南外ふれあいパーク,-,データなし
052124,秋田県,大仙市,南外地域,2009(平成21）,グラウンド・ゴルフ場,南外ふれあいパーク,"3,991",
052124,秋田県,大仙市,南外地域,2010(平成22）,グラウンド・ゴルフ場,南外ふれあいパーク,"5,038",
052124,秋田県,大仙市,南外地域,2011(平成23）,グラウンド・ゴルフ場,南外ふれあいパーク,"4,612",
052124,秋田県,大仙市,南外地域,2012(平成24）,グラウンド・ゴルフ場,南外ふれあいパーク,"4,637",
052124,秋田県,大仙市,南外地域,2013(平成25）,グラウンド・ゴルフ場,南外ふれあいパーク,"4,195",
052124,秋田県,大仙市,南外地域,2014(平成26）,グラウンド・ゴルフ場,南外ふれあいパーク,"4,687",
052124,秋田県,大仙市,南外地域,2015(平成27）,グラウンド・ゴルフ場,南外ふれあいパーク,"4,715",
052124,秋田県,大仙市,南外地域,2016(平成28）,グラウンド・ゴルフ場,南外ふれあいパーク,"3,214",
052124,秋田県,大仙市,南外地域,2017(平成29）,グラウンド・ゴルフ場,南外ふれあいパーク,"3,056",
052124,秋田県,大仙市,南外地域,2018(平成30）,グラウンド・ゴルフ場,南外ふれあいパーク,"2,747",
052124,秋田県,大仙市,南外地域,2019(令和1）,グラウンド・ゴルフ場,南外ふれあいパーク,"2,680",
052124,秋田県,大仙市,南外地域,2020(令和2）,グラウンド・ゴルフ場,南外ふれあいパーク,"1,997",
052124,秋田県,大仙市,南外地域,2021(令和3）,グラウンド・ゴルフ場,南外ふれあいパーク,"1,621",
052124,秋田県,大仙市,仙北地域,2006(平成18）,野球場,仙北球場,"3,954",
052124,秋田県,大仙市,仙北地域,2007(平成19）,野球場,仙北球場,"6,199",
052124,秋田県,大仙市,仙北地域,2008(平成20）,野球場,仙北球場,"4,573",
052124,秋田県,大仙市,仙北地域,2009(平成21）,野球場,仙北球場,"4,465",
052124,秋田県,大仙市,仙北地域,2010(平成22）,野球場,仙北球場,"4,515",
052124,秋田県,大仙市,仙北地域,2011(平成23）,野球場,仙北球場,"5,372",
052124,秋田県,大仙市,仙北地域,2012(平成24）,野球場,仙北球場,"5,866",
052124,秋田県,大仙市,仙北地域,2013(平成25）,野球場,仙北球場,"3,386",
052124,秋田県,大仙市,仙北地域,2014(平成26）,野球場,仙北球場,"5,727",
052124,秋田県,大仙市,仙北地域,2015(平成27）,野球場,仙北球場,"9,117",
052124,秋田県,大仙市,仙北地域,2016(平成28）,野球場,仙北球場,"11,108",
052124,秋田県,大仙市,仙北地域,2017(平成29）,野球場,仙北球場,"11,195",
052124,秋田県,大仙市,仙北地域,2018(平成30）,野球場,仙北球場,"10,545",
052124,秋田県,大仙市,仙北地域,2019(令和1）,野球場,仙北球場,"11,369",
052124,秋田県,大仙市,仙北地域,2020(令和2）,野球場,仙北球場,"8,529",
052124,秋田県,大仙市,仙北地域,2021(令和3）,野球場,仙北球場,"9,162",
052124,秋田県,大仙市,仙北地域,2006(平成18）,体育館,ふれあい体育館,"14,491",
052124,秋田県,大仙市,仙北地域,2007(平成19）,体育館,ふれあい体育館,"15,552",
052124,秋田県,大仙市,仙北地域,2008(平成20）,体育館,ふれあい体育館,"17,873",
052124,秋田県,大仙市,仙北地域,2009(平成21）,体育館,ふれあい体育館,"21,408",H21年11月竣工・供用開始
052124,秋田県,大仙市,仙北地域,2010(平成22）,体育館,ふれあい体育館,"24,467",
052124,秋田県,大仙市,仙北地域,2011(平成23）,体育館,ふれあい体育館,"31,956",
052124,秋田県,大仙市,仙北地域,2012(平成24）,体育館,ふれあい体育館,"29,260",
052124,秋田県,大仙市,仙北地域,2013(平成25）,体育館,ふれあい体育館,"32,802",
052124,秋田県,大仙市,仙北地域,2014(平成26）,体育館,ふれあい体育館,"35,946",
052124,秋田県,大仙市,仙北地域,2015(平成27）,体育館,ふれあい体育館,"40,762",
052124,秋田県,大仙市,仙北地域,2016(平成28）,体育館,ふれあい体育館,"43,173",
052124,秋田県,大仙市,仙北地域,2017(平成29）,体育館,ふれあい体育館,"44,207",
052124,秋田県,大仙市,仙北地域,2018(平成30）,体育館,ふれあい体育館,"41,349",
052124,秋田県,大仙市,仙北地域,2019(令和1）,体育館,ふれあい体育館,"39,811",
052124,秋田県,大仙市,仙北地域,2020(令和2）,体育館,ふれあい体育館,"28,102",
052124,秋田県,大仙市,仙北地域,2021(令和3）,体育館,ふれあい体育館,"28,266",
052124,秋田県,大仙市,仙北地域,2006(平成18）,テニスコート,仙北健康広場テニスコート,"3,487",
052124,秋田県,大仙市,仙北地域,2007(平成19）,テニスコート,仙北健康広場テニスコート,"3,549",
052124,秋田県,大仙市,仙北地域,2008(平成20）,テニスコート,仙北健康広場テニスコート,"3,181",
052124,秋田県,大仙市,仙北地域,2009(平成21）,テニスコート,仙北健康広場テニスコート,"2,691",
052124,秋田県,大仙市,仙北地域,2010(平成22）,テニスコート,仙北健康広場テニスコート,"3,061",
052124,秋田県,大仙市,仙北地域,2011(平成23）,テニスコート,仙北健康広場テニスコート,"3,976",
052124,秋田県,大仙市,仙北地域,2012(平成24）,テニスコート,仙北健康広場テニスコート,"3,233",
052124,秋田県,大仙市,仙北地域,2013(平成25）,テニスコート,仙北健康広場テニスコート,"1,772",
052124,秋田県,大仙市,仙北地域,2014(平成26）,テニスコート,仙北健康広場テニスコート,"2,063",
052124,秋田県,大仙市,仙北地域,2015(平成27）,テニスコート,仙北健康広場テニスコート,"2,720",
052124,秋田県,大仙市,仙北地域,2016(平成28）,テニスコート,仙北健康広場テニスコート,"1,945",
052124,秋田県,大仙市,仙北地域,2017(平成29）,テニスコート,仙北健康広場テニスコート,"2,150",
052124,秋田県,大仙市,仙北地域,2018(平成30）,テニスコート,仙北健康広場テニスコート,"2,135",
052124,秋田県,大仙市,仙北地域,2019(令和1）,テニスコート,仙北健康広場テニスコート,"1,383",
052124,秋田県,大仙市,仙北地域,2020(令和2）,テニスコート,仙北健康広場テニスコート,726,
052124,秋田県,大仙市,仙北地域,2021(令和3）,テニスコート,仙北健康広場テニスコート,293,
052124,秋田県,大仙市,仙北地域,2011(平成23）,ゲートボール場,仙北健康広場屋内ゲートボール場,"2,433",H22年度まで仙北健康広場テニスコート利用者数とデータ合算
052124,秋田県,大仙市,仙北地域,2012(平成24）,ゲートボール場,仙北健康広場屋内ゲートボール場,"2,094",
052124,秋田県,大仙市,仙北地域,2013(平成25）,ゲートボール場,仙北健康広場屋内ゲートボール場,"2,827",
052124,秋田県,大仙市,仙北地域,2014(平成26）,ゲートボール場,仙北健康広場屋内ゲートボール場,"3,238",
052124,秋田県,大仙市,仙北地域,2015(平成27）,ゲートボール場,仙北健康広場屋内ゲートボール場,"4,113",
052124,秋田県,大仙市,仙北地域,2016(平成28）,ゲートボール場,仙北健康広場屋内ゲートボール場,"2,406",
052124,秋田県,大仙市,仙北地域,2017(平成29）,ゲートボール場,仙北健康広場屋内ゲートボール場,"4,791",
052124,秋田県,大仙市,仙北地域,2018(平成30）,ゲートボール場,仙北健康広場屋内ゲートボール場,"4,338",
052124,秋田県,大仙市,仙北地域,2019(令和1）,ゲートボール場,仙北健康広場屋内ゲートボール場,"3,357",
052124,秋田県,大仙市,仙北地域,2006(平成18）,ゲートボール場,仙北健康広場屋外ゲートボール場,-,データなし
052124,秋田県,大仙市,仙北地域,2007(平成19）,ゲートボール場,仙北健康広場屋外ゲートボール場,-,データなし
052124,秋田県,大仙市,仙北地域,2008(平成20）,ゲートボール場,仙北健康広場屋外ゲートボール場,-,データなし
052124,秋田県,大仙市,仙北地域,2009(平成21）,ゲートボール場,仙北健康広場屋外ゲートボール場,-,データなし
052124,秋田県,大仙市,仙北地域,2010(平成22）,ゲートボール場,仙北健康広場屋外ゲートボール場,-,データなし
052124,秋田県,大仙市,仙北地域,2011(平成23）,ゲートボール場,仙北健康広場屋外ゲートボール場,30,
052124,秋田県,大仙市,仙北地域,2012(平成24）,ゲートボール場,仙北健康広場屋外ゲートボール場,61,
052124,秋田県,大仙市,仙北地域,2013(平成25）,ゲートボール場,仙北健康広場屋外ゲートボール場,44,
052124,秋田県,大仙市,仙北地域,2014(平成26）,ゲートボール場,仙北健康広場屋外ゲートボール場,78,
052124,秋田県,大仙市,仙北地域,2015(平成27）,ゲートボール場,仙北健康広場屋外ゲートボール場,73,
052124,秋田県,大仙市,仙北地域,2016(平成28）,ゲートボール場,仙北健康広場屋外ゲートボール場,937,H28年度より野球練習の利用者数も含む
052124,秋田県,大仙市,仙北地域,2017(平成29）,ゲートボール場,仙北健康広場屋外ゲートボール場,48,
052124,秋田県,大仙市,仙北地域,2018(平成30）,ゲートボール場,仙北健康広場屋外ゲートボール場,55,
052124,秋田県,大仙市,仙北地域,2019(令和1）,ゲートボール場,仙北健康広場屋外ゲートボール場,0,R1よりグラウンド・ゴルフ場に人数を含む
052124,秋田県,大仙市,仙北地域,2020(令和2）,ゲートボール場,仙北健康広場屋外ゲートボール場,0,
052124,秋田県,大仙市,仙北地域,2021(令和3）,ゲートボール場,仙北健康広場屋外ゲートボール場,0,
052124,秋田県,大仙市,仙北地域,2006(平成18）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,-,データなし
052124,秋田県,大仙市,仙北地域,2007(平成19）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,-,データなし
052124,秋田県,大仙市,仙北地域,2008(平成20）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,-,データなし
052124,秋田県,大仙市,仙北地域,2009(平成21）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,-,データなし
052124,秋田県,大仙市,仙北地域,2010(平成22）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,-,データなし
052124,秋田県,大仙市,仙北地域,2011(平成23）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,638,
052124,秋田県,大仙市,仙北地域,2012(平成24）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,757,
052124,秋田県,大仙市,仙北地域,2013(平成25）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,605,
052124,秋田県,大仙市,仙北地域,2014(平成26）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,752,
052124,秋田県,大仙市,仙北地域,2015(平成27）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"1,228",
052124,秋田県,大仙市,仙北地域,2016(平成28）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"3,570",
052124,秋田県,大仙市,仙北地域,2017(平成29）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"3,202",
052124,秋田県,大仙市,仙北地域,2018(平成30）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"1,089",
052124,秋田県,大仙市,仙北地域,2019(令和1）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"1,924",
052124,秋田県,大仙市,仙北地域,2020(令和2）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"2,035",
052124,秋田県,大仙市,仙北地域,2021(令和3）,グラウンド・ゴルフ場,仙北健康広場グラウンド・ゴルフ場,"1,994",
052124,秋田県,大仙市,仙北地域,2006(平成18）,サッカー場,仙北健康広場サッカー場,-,データなし
052124,秋田県,大仙市,仙北地域,2007(平成19）,サッカー場,仙北健康広場サッカー場,-,データなし
052124,秋田県,大仙市,仙北地域,2008(平成20）,サッカー場,仙北健康広場サッカー場,-,データなし
052124,秋田県,大仙市,仙北地域,2009(平成21）,サッカー場,仙北健康広場サッカー場,-,データなし
052124,秋田県,大仙市,仙北地域,2010(平成22）,サッカー場,仙北健康広場サッカー場,-,データなし
052124,秋田県,大仙市,仙北地域,2011(平成23）,サッカー場,仙北健康広場サッカー場,180,
052124,秋田県,大仙市,仙北地域,2012(平成24）,サッカー場,仙北健康広場サッカー場,657,
052124,秋田県,大仙市,仙北地域,2013(平成25）,サッカー場,仙北健康広場サッカー場,553,
052124,秋田県,大仙市,仙北地域,2014(平成26）,サッカー場,仙北健康広場サッカー場,202,
052124,秋田県,大仙市,仙北地域,2015(平成27）,サッカー場,仙北健康広場サッカー場,707,
052124,秋田県,大仙市,仙北地域,2016(平成28）,サッカー場,仙北健康広場サッカー場,75,
052124,秋田県,大仙市,仙北地域,2017(平成29）,サッカー場,仙北健康広場サッカー場,178,
052124,秋田県,大仙市,仙北地域,2018(平成30）,サッカー場,仙北健康広場サッカー場,718,
052124,秋田県,大仙市,仙北地域,2019(令和1）,サッカー場,仙北健康広場サッカー場,470,
052124,秋田県,大仙市,仙北地域,2020(令和2）,サッカー場,仙北健康広場サッカー場,0,R2よりグラウンド・ゴルフ場に人数を含む
052124,秋田県,大仙市,仙北地域,2021(令和3）,サッカー場,仙北健康広場サッカー場,0,
052124,秋田県,大仙市,仙北地域,2006(平成18）,武道館,第1武道館,-,データなし
052124,秋田県,大仙市,仙北地域,2007(平成19）,武道館,第1武道館,-,データなし
052124,秋田県,大仙市,仙北地域,2008(平成20）,武道館,第1武道館,-,データなし
052124,秋田県,大仙市,仙北地域,2009(平成21）,武道館,第1武道館,"3,973",
052124,秋田県,大仙市,仙北地域,2010(平成22）,武道館,第1武道館,"5,194",
052124,秋田県,大仙市,仙北地域,2011(平成23）,武道館,第1武道館,"5,807",
052124,秋田県,大仙市,仙北地域,2012(平成24）,武道館,第1武道館,"5,453",
052124,秋田県,大仙市,仙北地域,2013(平成25）,武道館,第1武道館,"5,257",
052124,秋田県,大仙市,仙北地域,2014(平成26）,武道館,第1武道館,"3,838",
052124,秋田県,大仙市,仙北地域,2015(平成27）,武道館,第1武道館,"5,026",
052124,秋田県,大仙市,仙北地域,2016(平成28）,武道館,第1武道館,"5,088",
052124,秋田県,大仙市,仙北地域,2017(平成29）,武道館,第1武道館,"5,023",
052124,秋田県,大仙市,仙北地域,2018(平成30）,武道館,第1武道館,"5,608",
052124,秋田県,大仙市,仙北地域,2019(令和1）,武道館,第1武道館,"3,591",
052124,秋田県,大仙市,仙北地域,2020(令和2）,武道館,第1武道館,"2,828",
052124,秋田県,大仙市,仙北地域,2021(令和3）,武道館,第1武道館,"1,661",
052124,秋田県,大仙市,仙北地域,2006(平成18）,武道館,第2武道館,-,データなし
052124,秋田県,大仙市,仙北地域,2007(平成19）,武道館,第2武道館,-,データなし
052124,秋田県,大仙市,仙北地域,2008(平成20）,武道館,第2武道館,-,データなし
052124,秋田県,大仙市,仙北地域,2009(平成21）,武道館,第2武道館,"3,840",
052124,秋田県,大仙市,仙北地域,2010(平成22）,武道館,第2武道館,"7,898",
052124,秋田県,大仙市,仙北地域,2011(平成23）,武道館,第2武道館,"6,769",
052124,秋田県,大仙市,仙北地域,2012(平成24）,武道館,第2武道館,"4,747",
052124,秋田県,大仙市,仙北地域,2013(平成25）,武道館,第2武道館,"3,515",
052124,秋田県,大仙市,仙北地域,2014(平成26）,武道館,第2武道館,"3,694",
052124,秋田県,大仙市,仙北地域,2015(平成27）,武道館,第2武道館,"3,944",
052124,秋田県,大仙市,仙北地域,2016(平成28）,武道館,第2武道館,"2,865",
052124,秋田県,大仙市,仙北地域,2017(平成29）,武道館,第2武道館,"2,184",
052124,秋田県,大仙市,仙北地域,2018(平成30）,武道館,第2武道館,"2,300",
052124,秋田県,大仙市,仙北地域,2019(令和1）,武道館,第2武道館,"3,255",
052124,秋田県,大仙市,仙北地域,2020(令和2）,武道館,第2武道館,"3,434",
052124,秋田県,大仙市,仙北地域,2021(令和3）,武道館,第2武道館,"2,911",
052124,秋田県,大仙市,仙北地域,2009(平成21）,トレーニングルーム,ふれあい体育館トレーニングルーム,-,H21年11月竣工・供用開始
052124,秋田県,大仙市,仙北地域,2010(平成22）,トレーニングルーム,ふれあい体育館トレーニングルーム,-,データなし
052124,秋田県,大仙市,仙北地域,2011(平成23）,トレーニングルーム,ふれあい体育館トレーニングルーム,548,
052124,秋田県,大仙市,仙北地域,2012(平成24）,トレーニングルーム,ふれあい体育館トレーニングルーム,394,
052124,秋田県,大仙市,仙北地域,2013(平成25）,トレーニングルーム,ふれあい体育館トレーニングルーム,931,
052124,秋田県,大仙市,仙北地域,2014(平成26）,トレーニングルーム,ふれあい体育館トレーニングルーム,"1,601",
052124,秋田県,大仙市,仙北地域,2015(平成27）,トレーニングルーム,ふれあい体育館トレーニングルーム,"1,578",
052124,秋田県,大仙市,仙北地域,2016(平成28）,トレーニングルーム,ふれあい体育館トレーニングルーム,"2,710",
052124,秋田県,大仙市,仙北地域,2017(平成29）,トレーニングルーム,ふれあい体育館トレーニングルーム,"2,105",
052124,秋田県,大仙市,仙北地域,2018(平成30）,トレーニングルーム,ふれあい体育館トレーニングルーム,"1,839",
052124,秋田県,大仙市,仙北地域,2019(令和1）,トレーニングルーム,ふれあい体育館トレーニングルーム,"2,001",
052124,秋田県,大仙市,仙北地域,2020(令和2）,トレーニングルーム,ふれあい体育館トレーニングルーム,720,
052124,秋田県,大仙市,仙北地域,2021(令和3）,トレーニングルーム,ふれあい体育館トレーニングルーム,"1,054",
052124,秋田県,大仙市,太田地域,2006(平成18）,野球場,太田球場,"8,598",
052124,秋田県,大仙市,太田地域,2007(平成19）,野球場,太田球場,"12,570",
052124,秋田県,大仙市,太田地域,2008(平成20）,野球場,太田球場,"7,608",
052124,秋田県,大仙市,太田地域,2009(平成21）,野球場,太田球場,"9,676",
052124,秋田県,大仙市,太田地域,2010(平成22）,野球場,太田球場,"9,547",
052124,秋田県,大仙市,太田地域,2011(平成23）,野球場,太田球場,"10,691",
052124,秋田県,大仙市,太田地域,2012(平成24）,野球場,太田球場,"11,549",
052124,秋田県,大仙市,太田地域,2013(平成25）,野球場,太田球場,"8,655",
052124,秋田県,大仙市,太田地域,2014(平成26）,野球場,太田球場,"15,227",
052124,秋田県,大仙市,太田地域,2015(平成27）,野球場,太田球場,"11,517",
052124,秋田県,大仙市,太田地域,2016(平成28）,野球場,太田球場,"11,078",
052124,秋田県,大仙市,太田地域,2017(平成29）,野球場,太田球場,"7,808",
052124,秋田県,大仙市,太田地域,2018(平成30）,野球場,太田球場,"7,932",
052124,秋田県,大仙市,太田地域,2019(令和1）,野球場,太田球場,"8,515",
052124,秋田県,大仙市,太田地域,2020(令和2）,野球場,太田球場,"3,859",
052124,秋田県,大仙市,太田地域,2021(令和3）,野球場,太田球場,"4,291",
052124,秋田県,大仙市,太田地域,2006(平成18）,野球場,サブグラウンド,-,データなし
052124,秋田県,大仙市,太田地域,2007(平成19）,野球場,サブグラウンド,-,データなし
052124,秋田県,大仙市,太田地域,2008(平成20）,野球場,サブグラウンド,-,データなし
052124,秋田県,大仙市,太田地域,2009(平成21）,野球場,サブグラウンド,"1,579",
052124,秋田県,大仙市,太田地域,2010(平成22）,野球場,サブグラウンド,"2,244",
052124,秋田県,大仙市,太田地域,2011(平成23）,野球場,サブグラウンド,"1,288",
052124,秋田県,大仙市,太田地域,2012(平成24）,野球場,サブグラウンド,"2,260",
052124,秋田県,大仙市,太田地域,2013(平成25）,野球場,サブグラウンド,"2,761",
052124,秋田県,大仙市,太田地域,2014(平成26）,野球場,サブグラウンド,"3,829",
052124,秋田県,大仙市,太田地域,2015(平成27）,野球場,サブグラウンド,"4,313",
052124,秋田県,大仙市,太田地域,2016(平成28）,野球場,サブグラウンド,"2,155",
052124,秋田県,大仙市,太田地域,2017(平成29）,野球場,サブグラウンド,"2,601",
052124,秋田県,大仙市,太田地域,2018(平成30）,野球場,サブグラウンド,"2,858",
052124,秋田県,大仙市,太田地域,2019(令和1）,野球場,サブグラウンド,"3,388",
052124,秋田県,大仙市,太田地域,2020(令和2）,野球場,サブグラウンド,"1,007",
052124,秋田県,大仙市,太田地域,2021(令和3）,野球場,サブグラウンド,"1,510",
052124,秋田県,大仙市,太田地域,2006(平成18）,体育館,太田体育館,"14,693",
052124,秋田県,大仙市,太田地域,2007(平成19）,体育館,太田体育館,"11,851",
052124,秋田県,大仙市,太田地域,2008(平成20）,体育館,太田体育館,"13,042",
052124,秋田県,大仙市,太田地域,2009(平成21）,体育館,太田体育館,"13,482",
052124,秋田県,大仙市,太田地域,2010(平成22）,体育館,太田体育館,"25,377",
052124,秋田県,大仙市,太田地域,2011(平成23）,体育館,太田体育館,"14,386",
052124,秋田県,大仙市,太田地域,2012(平成24）,体育館,太田体育館,"13,338",
052124,秋田県,大仙市,太田地域,2013(平成25）,体育館,太田体育館,"14,798",
052124,秋田県,大仙市,太田地域,2014(平成26）,体育館,太田体育館,"12,208",
052124,秋田県,大仙市,太田地域,2015(平成27）,体育館,太田体育館,"15,128",
052124,秋田県,大仙市,太田地域,2016(平成28）,体育館,太田体育館,"14,371",
052124,秋田県,大仙市,太田地域,2017(平成29）,体育館,太田体育館,"15,173",
052124,秋田県,大仙市,太田地域,2018(平成30）,体育館,太田体育館,"15,094",
052124,秋田県,大仙市,太田地域,2019(令和1）,体育館,太田体育館,"13,919",
052124,秋田県,大仙市,太田地域,2020(令和2）,体育館,太田体育館,"11,924",
052124,秋田県,大仙市,太田地域,2021(令和3）,体育館,太田体育館,"9,797",
052124,秋田県,大仙市,太田地域,2006(平成18）,体育館,太田トレーニングセンター,"6,883",
052124,秋田県,大仙市,太田地域,2007(平成19）,体育館,太田トレーニングセンター,"6,699",
052124,秋田県,大仙市,太田地域,2008(平成20）,体育館,太田トレーニングセンター,"7,265",
052124,秋田県,大仙市,太田地域,2009(平成21）,体育館,太田トレーニングセンター,"5,614",
052124,秋田県,大仙市,太田地域,2010(平成22）,体育館,太田トレーニングセンター,"8,854",
052124,秋田県,大仙市,太田地域,2011(平成23）,体育館,太田トレーニングセンター,"5,660",
052124,秋田県,大仙市,太田地域,2012(平成24）,体育館,太田トレーニングセンター,"4,848",
052124,秋田県,大仙市,太田地域,2013(平成25）,体育館,太田トレーニングセンター,"5,611",
052124,秋田県,大仙市,太田地域,2014(平成26）,体育館,太田トレーニングセンター,"5,686",
052124,秋田県,大仙市,太田地域,2015(平成27）,体育館,太田トレーニングセンター,"6,575",
052124,秋田県,大仙市,太田地域,2016(平成28）,体育館,太田トレーニングセンター,"4,816",
052124,秋田県,大仙市,太田地域,2017(平成29）,体育館,太田トレーニングセンター,"4,444",
052124,秋田県,大仙市,太田地域,2018(平成30）,体育館,太田トレーニングセンター,"5,061",
052124,秋田県,大仙市,太田地域,2019(令和1）,体育館,太田トレーニングセンター,"35,000",
052124,秋田県,大仙市,太田地域,2020(令和2）,体育館,太田トレーニングセンター,"1,978",
052124,秋田県,大仙市,太田地域,2021(令和3）,体育館,太田トレーニングセンター,"1,028",
052124,秋田県,大仙市,太田地域,2006(平成18）,テニスコート,太田テニスコート,"7,637",
052124,秋田県,大仙市,太田地域,2007(平成19）,テニスコート,太田テニスコート,"9,461",
052124,秋田県,大仙市,太田地域,2008(平成20）,テニスコート,太田テニスコート,"11,655",
052124,秋田県,大仙市,太田地域,2009(平成21）,テニスコート,太田テニスコート,"11,111",
052124,秋田県,大仙市,太田地域,2010(平成22）,テニスコート,太田テニスコート,"13,949",
052124,秋田県,大仙市,太田地域,2011(平成23）,テニスコート,太田テニスコート,"12,720",
052124,秋田県,大仙市,太田地域,2012(平成24）,テニスコート,太田テニスコート,"11,445",
052124,秋田県,大仙市,太田地域,2013(平成25）,テニスコート,太田テニスコート,"11,354",
052124,秋田県,大仙市,太田地域,2014(平成26）,テニスコート,太田テニスコート,"12,173",
052124,秋田県,大仙市,太田地域,2015(平成27）,テニスコート,太田テニスコート,"11,951",
052124,秋田県,大仙市,太田地域,2016(平成28）,テニスコート,太田テニスコート,"10,879",
052124,秋田県,大仙市,太田地域,2017(平成29）,テニスコート,太田テニスコート,"11,664",
052124,秋田県,大仙市,太田地域,2018(平成30）,テニスコート,太田テニスコート,"10,803",
052124,秋田県,大仙市,太田地域,2019(令和1）,テニスコート,太田テニスコート,"10,940",
052124,秋田県,大仙市,太田地域,2020(令和2）,テニスコート,太田テニスコート,"7,994",
052124,秋田県,大仙市,太田地域,2021(令和3）,テニスコート,太田テニスコート,"6,082",
052124,秋田県,大仙市,太田地域,2006(平成18）,スキー場,大台スキー場,"15,000",
052124,秋田県,大仙市,太田地域,2007(平成19）,スキー場,大台スキー場,"28,568",
052124,秋田県,大仙市,太田地域,2008(平成20）,スキー場,大台スキー場,"22,876",
052124,秋田県,大仙市,太田地域,2009(平成21）,スキー場,大台スキー場,"24,262",
052124,秋田県,大仙市,太田地域,2010(平成22）,スキー場,大台スキー場,"21,106",
052124,秋田県,大仙市,太田地域,2011(平成23）,スキー場,大台スキー場,"22,047",
052124,秋田県,大仙市,太田地域,2012(平成24）,スキー場,大台スキー場,"21,786",
052124,秋田県,大仙市,太田地域,2013(平成25）,スキー場,大台スキー場,"21,635",
052124,秋田県,大仙市,太田地域,2014(平成26）,スキー場,大台スキー場,"23,628",
052124,秋田県,大仙市,太田地域,2015(平成27）,スキー場,大台スキー場,"18,560",
052124,秋田県,大仙市,太田地域,2016(平成28）,スキー場,大台スキー場,"18,091",
052124,秋田県,大仙市,太田地域,2017(平成29）,スキー場,大台スキー場,"20,990",
052124,秋田県,大仙市,太田地域,2018(平成30）,スキー場,大台スキー場,"21,705",
052124,秋田県,大仙市,太田地域,2019(令和1）,スキー場,大台スキー場,"2,017",
052124,秋田県,大仙市,太田地域,2020(令和2）,スキー場,大台スキー場,"27,021",
052124,秋田県,大仙市,太田地域,2021(令和3）,スキー場,大台スキー場,"26,550",
052124,秋田県,大仙市,太田地域,2006(平成18）,屋内多目的運動場,交流プラザ,"14,098",
052124,秋田県,大仙市,太田地域,2007(平成19）,屋内多目的運動場,交流プラザ,"13,764",
052124,秋田県,大仙市,太田地域,2008(平成20）,屋内多目的運動場,交流プラザ,"14,996",
052124,秋田県,大仙市,太田地域,2009(平成21）,屋内多目的運動場,交流プラザ,"12,098",
052124,秋田県,大仙市,太田地域,2010(平成22）,屋内多目的運動場,交流プラザ,"17,130",
052124,秋田県,大仙市,太田地域,2011(平成23）,屋内多目的運動場,交流プラザ,"15,096",
052124,秋田県,大仙市,太田地域,2012(平成24）,屋内多目的運動場,交流プラザ,"16,350",
052124,秋田県,大仙市,太田地域,2013(平成25）,屋内多目的運動場,交流プラザ,"15,408",
